request type,LIC
a2ca167edf5a477ab5b06657debb9c87.733039f8079741c5882ecd83dc09c571,2.0
47c61dc106fe4537b37851383630273f.ce003ec7232643a98baf0e3ff786290e,2.0
4a25eb71535f4bdf8fecef61b37f8efd.63faec57859a487282ce85b54587da14,2.0
9091db15481d45109ecd42f0f4220dbd.d6b7eb98418c46af84d8cbb908bb4008,2.0
4a25eb71535f4bdf8fecef61b37f8efd.3915b0c9b519498f9f5e411490cd3403,2.0
47c61dc106fe4537b37851383630273f.28fbb30da90d484fac192e7543ae914a,2.0
4fef811a5657428a9aaa39da97728b54.6c6f5b0f42124ff3b03414892c6db180,2.0
43b9188c92724c1c9b9a7e75d8f9d2ed.7076d8d5ad484cda890a44bf31fc4956,2.0
4a25eb71535f4bdf8fecef61b37f8efd.a732c7cfb1ce4d6fbcabfdf9553fee20,2.0
85c7cb05d4ce4829800a722324315a6b.c5f3087934774b98a13f6a271b5c7adf,2.0
6381a1fbc6fe41bb80a73acf35fe0e95.57485642397944d7a151b1a2230d98d7,2.0
263b10746f204d81b5ad6515f43a6148.13b96054ba014f05bedde2f1a245ebe7,2.0
f44f824bafba4961a53f8383323f910c.e2c7ae102fd440318d4560a2393bc45c,2.0
47c61dc106fe4537b37851383630273f.3963999de74249da9d927a31a0e775bd,2.0
9091db15481d45109ecd42f0f4220dbd.d021c140d88f4b94a156b73eb9d720e0,2.0
c1e55109fee14b3ea7630941c51c5523.a37dd2e4368a49359cdc46a9ed8f7cec,2.0
65a5ebf524084d6cb2d0dba1afb576f0.727a82fa67cd471885d307754800f04e,2.0
3e375d8ff13246daaf0540da6e7cd404.e3ff68f7508e4cb2b510cabdfa175b40,2.0
47c61dc106fe4537b37851383630273f.318558aedea3402caebe936de7499829,2.0
9091db15481d45109ecd42f0f4220dbd.3f08ee0b28354875a23465bbe020146f,2.0
9091db15481d45109ecd42f0f4220dbd.20b8d76da01c4b57a7c9cdbc536294f4,2.0
85c7cb05d4ce4829800a722324315a6b.669248e64d2e485fa6264e56669c02a5,2.0
4eac45a983984834b0218d4e344d87cf.956b216d364940f4995eb08ae02e5d5c,2.0
9091db15481d45109ecd42f0f4220dbd.83e44afce75549fcaef2d2bb471e6742,2.0
4a25eb71535f4bdf8fecef61b37f8efd.54b6473f6bb34d5da79c7e6057839f19,2.0
85c7cb05d4ce4829800a722324315a6b.0394c2171bc84438883a026f9123257a,2.0
47c61dc106fe4537b37851383630273f.e201b693cfa8427780d6985016dc29ea,2.0
15b50df9cd7d43799bb26d8c42263862.fd4dea4bd5784c68bc29a8c7c2d24bd3,2.0
4a25eb71535f4bdf8fecef61b37f8efd.fb9b14c88a1247e9b8ca62238f0bf06b,2.0
263b10746f204d81b5ad6515f43a6148.e9679d22bea542339b8f62c8f8897cba,2.0
dd458d084efe409b91dd8c39ec4254f2.317f5e3863ed457e95ead4cb7fb7d606,2.0
85c7cb05d4ce4829800a722324315a6b.79f4d4cc7220413f96e17be124077e34,2.0
85c7cb05d4ce4829800a722324315a6b.03f0bbaf168d41e88d6b88da317a434a,2.0
85c7cb05d4ce4829800a722324315a6b.3c8503cb8d744bc1807c525adf79d5ec,2.0
65a5ebf524084d6cb2d0dba1afb576f0.4edc36c48a23497197d60b3ccb54e943,2.0
9091db15481d45109ecd42f0f4220dbd.4d2bab16c5fc47fb8181734ac2f524ac,2.0
9091db15481d45109ecd42f0f4220dbd.90f10ad9b5204f45b087641fe57893b0,2.0
8f9ea551a5ad4235849450e7ca2e2fae.74f1864d91d749a19438a740140010ab,2.0
6c9d6ae665fb467ea970833c5c075714.28a7b41f8790457988a1088c6f8266f3,2.0
c12f600769e447cc9aeac1c410735090.369eea0c77ea4122993207a07bc71cee,2.0
65a5ebf524084d6cb2d0dba1afb576f0.544f0d3b2bdc477da8b2efea2344d88b,2.0
6381a1fbc6fe41bb80a73acf35fe0e95.0297ca7274194ad98a4df6604881339d,2.0
4a25eb71535f4bdf8fecef61b37f8efd.9666dc611cfd4ab2a3e009ee984cdad2,2.0
9091db15481d45109ecd42f0f4220dbd.3d8f0fd0b2e04fd7be63b248f882fcdc,2.0
85c7cb05d4ce4829800a722324315a6b.e47b457bd0df4ada88e6bca35393eac5,2.0
4fef811a5657428a9aaa39da97728b54.4d0dc93fc1e24b3384eb71eff1a5d370,2.0
1cab97c04ef34b4c86f88579a2e5ddb0.e1aff209b60245af9463f49a0261a72c,2.0
4a25eb71535f4bdf8fecef61b37f8efd.9a865b47fd1a45da89b965e23647bae1,2.0
65a5ebf524084d6cb2d0dba1afb576f0.27e5caed27124dc599a0b80769816f73,2.0
85c7cb05d4ce4829800a722324315a6b.a5c1ed7886c445029f63b50efc3e9004,2.0
85c7cb05d4ce4829800a722324315a6b.10fb9bcbabf940fb8cad1b0d67bfc820,2.0
85c7cb05d4ce4829800a722324315a6b.9e3190b9abc942b6a2f51fd4940cba8a,2.0
1446cfd6eef04ddbb5740d3ad0d12dae.44bd5010482142d5829d7473b26e6847,2.0
67de8301350246c8a6ea999616f4de22.a6b9faba780e4034aa580c844d48088d,2.0
4a25eb71535f4bdf8fecef61b37f8efd.e2a2dca3e1bd4f979eb28f3b95887502,2.0
55594061a8f7430fb07fc281cfccc75e.e90aa5bea09349b0b403d170d3040d0d,2.0
9091db15481d45109ecd42f0f4220dbd.781a68dba05245de881149880ce350f2,2.0
9091db15481d45109ecd42f0f4220dbd.3f4fe4194f904a9e99e2162366b5e128,2.0
4a25eb71535f4bdf8fecef61b37f8efd.c669cb013f7a4a0495e7e8d2d1121024,2.0
0ea50e90c2fd45a3847eb45c373e95e0.9ee17f7910c246a486387c91c7459cee,2.0
4fef811a5657428a9aaa39da97728b54.6cfb50c5d5334b958a432a87c55700cc,2.0
fe65c06fabab47be9d053afcd7fcd3a9.a0c6e2ce3a6e4a34b1fb642be8501f47,2.0
55594061a8f7430fb07fc281cfccc75e.701878adf4ed411f8c778f7d388f1c41,2.0
55594061a8f7430fb07fc281cfccc75e.32e8eae0873643e69ba71da44ecc12f5,2.0
15b50df9cd7d43799bb26d8c42263862.240572f148844d7684e9212a6280b08a,2.0
dd458d084efe409b91dd8c39ec4254f2.9879d681c7504a148e1aba492f57899d,2.0
47c61dc106fe4537b37851383630273f.c5ef18962d484219a39f594b5ab32a98,2.0
0358d1ebf1e0471f93e137ca5922b852.b7bdb1a1864b4339be5c7c29d3c753fa,2.0
9091db15481d45109ecd42f0f4220dbd.be4756dcff664cfdac3d28dad472ee20,2.0
85c7cb05d4ce4829800a722324315a6b.f77f77dc9f3f468dbda168d2a8e05006,2.0
9091db15481d45109ecd42f0f4220dbd.02a06a1f9a544563ab6b39ddcc5bc2ad,2.0
47c61dc106fe4537b37851383630273f.da039dd584d64dbe9e05dcc0b3252d8d,2.0
15b50df9cd7d43799bb26d8c42263862.4e5bf2284fc14516ac270488f2cea5cc,2.0
475a25fd5bcc469fa51e3b4ff41598cf.f94f20d07e7647b0968fa2e9ffce5757,2.0
9091db15481d45109ecd42f0f4220dbd.949f6d9607554b16a9302bd013431478,2.0
4a25eb71535f4bdf8fecef61b37f8efd.c460140acc7a438f924a208aa59e3a65,2.0
9091db15481d45109ecd42f0f4220dbd.eeb1f5c9d3404874a451852a337b8ab1,2.0
47c61dc106fe4537b37851383630273f.4bb7ea3a2650439cb12afe6ff862a885,2.0
f30f6b8cf4d24be4bc86c86ee25f0462.78ad888bcc444e22bd1a4ac7576b5fe0,2.0
9091db15481d45109ecd42f0f4220dbd.12d48487c3ec40d6b820d0f270a4be16,2.0
4a25eb71535f4bdf8fecef61b37f8efd.7a5a21b7af7d43a595369d29e8b75d31,2.0
2d6cf82a298246668008a6954d44ce21.a8d50f510ba84be6b85aa9f6b1358483,2.0
47c61dc106fe4537b37851383630273f.e06cb51320ab4c63bd4a971baf2777fa,2.0
47c61dc106fe4537b37851383630273f.0123de8a09cb486ab48ed5d797a33824,2.0
4a25eb71535f4bdf8fecef61b37f8efd.3da558b92cb64c40aa73a1a4bedb168f,2.0
263b10746f204d81b5ad6515f43a6148.ca97701bf085430bb8b0aa3ecce3a7a8,2.0
03b23c40aa9c427b9452087f62bb407f.d91bcfbb0a9f4446aa88798d95a03132,2.0
65a5ebf524084d6cb2d0dba1afb576f0.669248e64d2e485fa6264e56669c02a5,2.0
03b23c40aa9c427b9452087f62bb407f.3974b375a2af423c909538cef221ce9a,2.0
4d689766c53d44c4b49713c40ca0288f.ba5495cfafc84863975ef43cd57ade5f,2.0
65a5ebf524084d6cb2d0dba1afb576f0.e46329ed7f754ed3a7f83799256cbc09,2.0
263b10746f204d81b5ad6515f43a6148.65fa5fa4f05449248961310ca5d01208,2.0
9091db15481d45109ecd42f0f4220dbd.c0f35c8f8f864f22909645949ccefadf,2.0
4a25eb71535f4bdf8fecef61b37f8efd.a95815d3ea904563b55bd432d5349777,2.0
47c61dc106fe4537b37851383630273f.e281771096d64da3bb1754f4dab84288,2.0
85c7cb05d4ce4829800a722324315a6b.a9dc62d3a9a44e3e98089f17b8bf711e,2.0
85c7cb05d4ce4829800a722324315a6b.fd72fe64159d42ce9597e978e8649063,2.0
47c61dc106fe4537b37851383630273f.88121f89761e4f8d8d954bda0907be63,2.0
4fef811a5657428a9aaa39da97728b54.bf63caee828747ecbf176cd3a4c56db2,2.0
aa93520d6de543698eb87cce83d277ed.49d7f6f25367442ca2cae5041dd84949,2.0
9091db15481d45109ecd42f0f4220dbd.df8f85064d634f6faa20085c9677ba27,2.0
475a25fd5bcc469fa51e3b4ff41598cf.821496df68ec465c9b69cc682529bda7,2.0
6c9d6ae665fb467ea970833c5c075714.effb31dd6dc54364bc3f6e8e0d530b5f,2.0
4a25eb71535f4bdf8fecef61b37f8efd.4407a9635bb6474a8951483128353fd9,2.0
9091db15481d45109ecd42f0f4220dbd.1744eee05d9e4540a6b35680c553b3c8,2.0
4a25eb71535f4bdf8fecef61b37f8efd.29b3c351413e4f189e8badb054e00fb5,2.0
9091db15481d45109ecd42f0f4220dbd.fbe7be3373f645eb9f48e64837fc1219,2.0
eed23673b84d4f988d59d2fb7ae7ff55.049c3a4554b94f23aade5923131e39aa,2.0
6381a1fbc6fe41bb80a73acf35fe0e95.181f61a67669463e81caf0c5f0fea663,2.0
3e375d8ff13246daaf0540da6e7cd404.157dd461324c4f67a81eb7baa98e9c8a,2.0
65a5ebf524084d6cb2d0dba1afb576f0.8b10f2317e234696b3a59768a5bb3c89,2.0
4b27a705e1f14573a81e063657bb4b8f.6b5862283601441182c0791f32d3e9b8,2.0
9091db15481d45109ecd42f0f4220dbd.0a75f1204ecb433eb0b3e1b7e10de05c,2.0
47c61dc106fe4537b37851383630273f.db47d83d58824bf09c4477587990070f,2.0
aa93520d6de543698eb87cce83d277ed.88121f89761e4f8d8d954bda0907be63,2.0
9091db15481d45109ecd42f0f4220dbd.8a9d8d6cb8eb4d54b331ecee6839d723,2.0
9091db15481d45109ecd42f0f4220dbd.b5ba2dbe69414178aed3d9a738df712c,2.0
4a25eb71535f4bdf8fecef61b37f8efd.f66ef1640947455398c4067897872ea9,2.0
47c61dc106fe4537b37851383630273f.cd70670d989c452f8cc18ad28c695b35,2.0
47c61dc106fe4537b37851383630273f.8534b272f43f4a0ba4f433836851819d,2.0
85c7cb05d4ce4829800a722324315a6b.57096c0e6e1d4038bda217bf3d89abf9,2.0
85c7cb05d4ce4829800a722324315a6b.6cd3800bc59b4e0c9a2d2ece9f31786a,2.0
6381a1fbc6fe41bb80a73acf35fe0e95.e30e8c2b14de4521b5d54fe137ba6b52,2.0
85c7cb05d4ce4829800a722324315a6b.4af905621fbb48f1b7205b3d1e35a9e6,2.0
9091db15481d45109ecd42f0f4220dbd.5a7e00c150034e9d8839fcc3b6016ff4,2.0
9091db15481d45109ecd42f0f4220dbd.b69f37341a06429aaaafb927747b0979,2.0
6c9d6ae665fb467ea970833c5c075714.937caffaf1804cdfa0b4f69a8406904b,2.0
4a25eb71535f4bdf8fecef61b37f8efd.869f06ff43764c7296f6a8ed12431a60,2.0
65a5ebf524084d6cb2d0dba1afb576f0.df6f69fec02e4f449bbf0ec5c98af1b6,2.0
3e375d8ff13246daaf0540da6e7cd404.0e8691c0cb674a608d3a6352cc2a30ec,2.0
47c61dc106fe4537b37851383630273f.df97fb29de60410db0608e25fb67072b,2.0
4fef811a5657428a9aaa39da97728b54.c650f4ce3c5d46288940411918c30bc8,2.0
9091db15481d45109ecd42f0f4220dbd.7f5b4ef19b174d4f924c1c18d8b6af41,2.0
c1e55109fee14b3ea7630941c51c5523.08a423acfa754a42856f8eb005ea1ed4,2.0
6c9d6ae665fb467ea970833c5c075714.fd72fe64159d42ce9597e978e8649063,2.0
85c7cb05d4ce4829800a722324315a6b.67a8f846a2274277b924699dd18188b8,2.0
9091db15481d45109ecd42f0f4220dbd.f5a6f9f86ac54c1fb9d549b48aa30b52,2.0
7e8ba38561f248e5b56fb1d34c3589e3.37583dccfeab4e0597d43717581b240a,2.0
e4a90a96765540069468eb92f68cabb3.599ad962424649ea89df9bc079845bc4,2.0
47c61dc106fe4537b37851383630273f.1ed83ed0596146fc9c1e1ada3f997ab1,2.0
9091db15481d45109ecd42f0f4220dbd.ef40682e92c24c0689ba504da03902ec,2.0
65a5ebf524084d6cb2d0dba1afb576f0.8625516c18494ce89a8886b0a786d863,2.0
65a5ebf524084d6cb2d0dba1afb576f0.06222e427f334fe99be60d16ff7f854f,2.0
9091db15481d45109ecd42f0f4220dbd.37e5d2f474284095a10dd408a29e05c1,2.0
4a25eb71535f4bdf8fecef61b37f8efd.f3bdcf6567234c3e817b757aa1977a51,2.0
83536a01113c414bb7972e270521519a.16349a01fc0f4a6fa133ad60fa780afb,2.0
9091db15481d45109ecd42f0f4220dbd.2a845a6d11c041c59933f2c3ef1eb480,2.0
9091db15481d45109ecd42f0f4220dbd.c1e541604e0941ca9889fbc1a7f323c5,2.0
1446cfd6eef04ddbb5740d3ad0d12dae.b39c35cf15f34411ae7c9f0a133cb280,2.0
47c61dc106fe4537b37851383630273f.6e42818ba4ee4d408dc8a7b0ec85fc67,2.0
47c61dc106fe4537b37851383630273f.857a265c190548949862d75ad4672e35,2.0
4a25eb71535f4bdf8fecef61b37f8efd.56b32644376f453f8bab19b480c89107,2.0
47c61dc106fe4537b37851383630273f.16b36aacf20047088a5d17b879c5ec7a,2.0
6c9d6ae665fb467ea970833c5c075714.02a99167d2404d78834fa5486cfae1c7,2.0
47c61dc106fe4537b37851383630273f.49f0b2492ece4de494dcc873f7c42481,2.0
f44f824bafba4961a53f8383323f910c.4c04f84c501c40c1b4048cbfdf7bc1f5,2.0
9091db15481d45109ecd42f0f4220dbd.06ac895734f9449ca40aa806bd864f46,2.0
47c61dc106fe4537b37851383630273f.e82fa7c1f7b645059a75175c95ce4c61,2.0
9091db15481d45109ecd42f0f4220dbd.3760de8e35d142c9b0c7dc0ea0f3eed9,2.0
4a25eb71535f4bdf8fecef61b37f8efd.5330323c62154bb9bbfedf2a20d41beb,2.0
47c61dc106fe4537b37851383630273f.da1e41a39d7c45aab9f8b461bac97c1b,2.0
9091db15481d45109ecd42f0f4220dbd.258244b6d6bd491b8ddee1d84dbaf23e,2.0
9091db15481d45109ecd42f0f4220dbd.6839e82070a240da8a09069eca86f868,2.0
85c7cb05d4ce4829800a722324315a6b.335f98d96afd4f8790477804dcd0d418,2.0
9091db15481d45109ecd42f0f4220dbd.87ed814bfecf43c28de00542c34acf3e,2.0
edacaf9589524b5c9b9b4b35f3c58db6.bb1fe1a5f4624e5a82dc6663055e16f8,2.0
47c61dc106fe4537b37851383630273f.6c77f280e74c487cb79df46336e25302,2.0
9091db15481d45109ecd42f0f4220dbd.e2181a86799a4430891ec9b8f3c79878,2.0
2d6cf82a298246668008a6954d44ce21.5eca81e2ca3649e7a499357d028db62f,2.0
4a25eb71535f4bdf8fecef61b37f8efd.06cfd6f4d2044c1a9719b33189f2aea2,2.0
85c7cb05d4ce4829800a722324315a6b.dc8b92993dbc43a38d6ec4c86eb939c4,2.0
47c61dc106fe4537b37851383630273f.695f18a8591142debe3384d704f523f5,2.0
9091db15481d45109ecd42f0f4220dbd.b8ec9a2d0c7140d39e4186113aff762e,2.0
6c9d6ae665fb467ea970833c5c075714.587511bb71014827993107465495d24b,2.0
9091db15481d45109ecd42f0f4220dbd.cbb5f526cfa3498fb833a729bc08b6ee,2.0
dd458d084efe409b91dd8c39ec4254f2.73fd45c8de0d4522a9d48a18cd21200b,2.0
9091db15481d45109ecd42f0f4220dbd.764145f066ce48d39b49c65f27a11155,2.0
4a25eb71535f4bdf8fecef61b37f8efd.76f7d8af1bdd4e3389b2056fc4329708,2.0
47c61dc106fe4537b37851383630273f.2aa401ca7a69411b9774c14de6ae44d5,2.0
9091db15481d45109ecd42f0f4220dbd.b6638f248a6f408da781e55c07183e21,2.0
9091db15481d45109ecd42f0f4220dbd.664e08443d774efdbcd729459502c417,2.0
65a5ebf524084d6cb2d0dba1afb576f0.e041c55c90864979a1593fc2ae021425,2.0
4fef811a5657428a9aaa39da97728b54.994f103d5959400a924af8e1d33232ae,2.0
9091db15481d45109ecd42f0f4220dbd.6e0d8f3e58ef4ec0a7b479846684ffd6,2.0
4a25eb71535f4bdf8fecef61b37f8efd.882a4ac8eb9f40a88761d8123a62a8e7,2.0
55594061a8f7430fb07fc281cfccc75e.180bc9bdccfa4143ad081f5d14553a6b,2.0
4a25eb71535f4bdf8fecef61b37f8efd.948b1b3e427e46a3a53244c07ecefcb3,2.0
55594061a8f7430fb07fc281cfccc75e.cd8f1358bea34d199b55cde909f21a86,2.0
f44f824bafba4961a53f8383323f910c.3dee7791ddd3473985d067e3ea78c294,2.0
9091db15481d45109ecd42f0f4220dbd.06766c776bd84fe3884eeb4c8b503894,2.0
85c7cb05d4ce4829800a722324315a6b.017d13b045d649b5bb80f6ad1bc7cc86,2.0
f30f6b8cf4d24be4bc86c86ee25f0462.7ddad12d1f59406f9731d5660c006824,2.0
15b50df9cd7d43799bb26d8c42263862.7eacf0cc277d46dea36d90a46ce84804,2.0
85c7cb05d4ce4829800a722324315a6b.7dbd4cd8680341f1904816d9e877490d,2.0
85c7cb05d4ce4829800a722324315a6b.5b5b77be4e474d63a116912b648ebfb9,2.0
f44f824bafba4961a53f8383323f910c.2d9c88759d7d44fc9dd388d9bddecfc5,2.0
91e3a28018934540b4d441e3a2fe831a.5d7cbb9dd0e5439eb39ed4e19625ffa9,2.0
4a25eb71535f4bdf8fecef61b37f8efd.29d134fd21714d0e98a6890c9b9c3cbf,2.0
9091db15481d45109ecd42f0f4220dbd.328e9158798c4d9894600051e05270e6,2.0
0358d1ebf1e0471f93e137ca5922b852.0e58a363de5b47afa4ed7a0dbffe1489,2.0
55594061a8f7430fb07fc281cfccc75e.391835d3091a484182e0eed240cde1d5,2.0
4a25eb71535f4bdf8fecef61b37f8efd.e84389397eec42aeb424db3b05b5f4b7,2.0
9091db15481d45109ecd42f0f4220dbd.9102379439174f288775774e17dad994,2.0
9091db15481d45109ecd42f0f4220dbd.93fad6fab8d44f0d80230ffe0688b3d5,2.0
4a25eb71535f4bdf8fecef61b37f8efd.510f64d6e6b1432f91a0cd6e92d3ccb4,2.0
85c7cb05d4ce4829800a722324315a6b.538b59a333de4f9cb5e8c6222d25c449,2.0
47c61dc106fe4537b37851383630273f.fdf7dbb2f7854ec486d877081744abfd,2.0
9091db15481d45109ecd42f0f4220dbd.8a2bf30b047b42bf8dc6e4a6fce8b203,2.0
47c61dc106fe4537b37851383630273f.e3a932ab38b346528806ae7f16e33cdd,2.0
65a5ebf524084d6cb2d0dba1afb576f0.5fd9461df0e24cdcaa8c389eb3a09a48,2.0
f30f6b8cf4d24be4bc86c86ee25f0462.40f47eb510c54650876f6eb44e516ba9,2.0
85c7cb05d4ce4829800a722324315a6b.b45a47536daf4a30b9c6786e82cc3918,2.0
47c61dc106fe4537b37851383630273f.d9cc6ee2d04b4751862aee1505231cf1,2.0
4fef811a5657428a9aaa39da97728b54.1dc5592542b84074877f8dba9dff42a6,2.0
4a25eb71535f4bdf8fecef61b37f8efd.dee5a75fd0a4449d926cd28fab14cb1f,2.0
3ee9bbfcf3e3421c91665f23c908ec24.d4860c0b1f82401da8bbb0c1c662036a,2.0
4d689766c53d44c4b49713c40ca0288f.54402283130d471e9839289e351c36d0,2.0
47c61dc106fe4537b37851383630273f.b8f5880676e547e8a99e48b065d2394f,2.0
9091db15481d45109ecd42f0f4220dbd.09dad95ed165483db0abcf383674a760,2.0
228cbf320bf74d88a1839080a9a80e79.921adeae8bb841899bd92a9417f207c1,2.0
9091db15481d45109ecd42f0f4220dbd.a0f174646a3f47d0b23c6741a03590f2,2.0
6c9d6ae665fb467ea970833c5c075714.c8f26a8524204d0ab1822c09dedf6d63,2.0
9091db15481d45109ecd42f0f4220dbd.a6b15977fd6f4f3a9da2350cb0494993,2.0
f4af802785b14851968b5bfd8ae0b620.054334f88f2645e19f2c8516389fcc1f,2.0
65a5ebf524084d6cb2d0dba1afb576f0.08c530ea96ad4500af2ac1c3bc6d2ea8,2.0
9091db15481d45109ecd42f0f4220dbd.82962e5f247c4f8c98e0761d0d3274e7,2.0
85c7cb05d4ce4829800a722324315a6b.dd39b1fcbff344ef83c09e6e82d9f408,2.0
7b49118fbaad4adcaaf80c64aebcbf73.054334f88f2645e19f2c8516389fcc1f,2.0
65a5ebf524084d6cb2d0dba1afb576f0.20f51c426a9c437f969d353be83a7d0f,2.0
9091db15481d45109ecd42f0f4220dbd.3013ac08e5f640548b330b6756290927,2.0
9091db15481d45109ecd42f0f4220dbd.d3b6295470db40ebbab24378b7ed6f7c,2.0
9091db15481d45109ecd42f0f4220dbd.2a2c83b74ed248bb80fbf58840d90856,2.0
85c7cb05d4ce4829800a722324315a6b.271ed4bdb7e84def8f275892d4807754,2.0
9091db15481d45109ecd42f0f4220dbd.6cd89e7cccc6406cbff89caec0b047dd,2.0
9091db15481d45109ecd42f0f4220dbd.2c942faad4454bf28dbbade8b089edc5,2.0
9091db15481d45109ecd42f0f4220dbd.073a48ab0299486d87c3b6f5976aa0d1,2.0
9091db15481d45109ecd42f0f4220dbd.6236725758ff4939950e73df10f4537d,2.0
6c9d6ae665fb467ea970833c5c075714.054334f88f2645e19f2c8516389fcc1f,2.0
47c61dc106fe4537b37851383630273f.8f51a97ba8ee4a21913257ca39de70bf,2.0
6c9d6ae665fb467ea970833c5c075714.816cbe38c6074b398bc923cf8e619367,2.0
9091db15481d45109ecd42f0f4220dbd.caa2e77c3b614f4c8ed8d799250ef87b,2.0
9091db15481d45109ecd42f0f4220dbd.42e9d489c0a14e7bab0c9f496c3f86e2,2.0
3dfd0c327b5d415b8061f0f9e04e01b7.7935b447b24348139a83d7094dee82a6,2.0
9091db15481d45109ecd42f0f4220dbd.7393e6819d7c47aca43be0c22e350950,2.0
8f9ea551a5ad4235849450e7ca2e2fae.ba9886418bca4247b84a46b7f3720fd9,2.0
47c61dc106fe4537b37851383630273f.cf7b5b3e0f9549369d43eb84bce2a882,2.0
9091db15481d45109ecd42f0f4220dbd.575068f5832b46f8804fb8792186b95f,2.0
1446cfd6eef04ddbb5740d3ad0d12dae.e9a7bcee055742259e28bfc41074329f,2.0
4a25eb71535f4bdf8fecef61b37f8efd.7f4a843a8e6149b186e84440d30e962b,2.0
263b10746f204d81b5ad6515f43a6148.5394343781c540b4b14ff1f8a8d03f65,2.0
85c7cb05d4ce4829800a722324315a6b.20f51c426a9c437f969d353be83a7d0f,2.0
47c61dc106fe4537b37851383630273f.f57b172ac8e44e45a04b78f98e0bfe96,2.0
dd458d084efe409b91dd8c39ec4254f2.ae45dec3052344c2ac503056901a7e4a,2.0
85c7cb05d4ce4829800a722324315a6b.e556294d0ce84ede9ea72ecb84ec8feb,2.0
4a25eb71535f4bdf8fecef61b37f8efd.cba90e1f16a44524a4a0f6e51c3fc217,2.0
6c9d6ae665fb467ea970833c5c075714.e66d1124c1d14d1796ba1b19960f5533,2.0
ded93a46951a4850856f972c8608ef58.3420a364d2e44bfab66b9cf542876320,3.0
85c7cb05d4ce4829800a722324315a6b.c06eb8b634fe4f3ab9e832acbd870988,3.0
9091db15481d45109ecd42f0f4220dbd.3e455f7a1e4f4cddbd89f1031eedf551,3.0
aa93520d6de543698eb87cce83d277ed.ab97295820e14824acc3791fe42aa6db,3.0
47c61dc106fe4537b37851383630273f.30ea553285c242bbbb44eccf0c110221,3.0
6c9d6ae665fb467ea970833c5c075714.1475ab9c6f344d248b97af98e915faed,3.0
4a25eb71535f4bdf8fecef61b37f8efd.1f301094001e4910993b4c8fa0120f17,3.0
3e375d8ff13246daaf0540da6e7cd404.535658ad18ff470ab88b6b1e71e8c35c,3.0
edacaf9589524b5c9b9b4b35f3c58db6.6fbedabdcfea4a219567170b9abed9e1,3.0
6c9d6ae665fb467ea970833c5c075714.d45675fdc4a54bbb8d4a478194c9677b,3.0
85c7cb05d4ce4829800a722324315a6b.4916d2b5e16240a2ac2fe3888c9f78ac,3.0
47c61dc106fe4537b37851383630273f.0e99ef5542e5459f9093637f9c110f84,3.0
47c61dc106fe4537b37851383630273f.ccb21defa2eb474581fbea60b0a1532e,3.0
6c9d6ae665fb467ea970833c5c075714.a03f093a81864da9ad0da9e434c57279,3.0
e95b8c1438c34798a4ec444e97526748.6b5862283601441182c0791f32d3e9b8,3.0
f6ac23067cdd4793b79bc9f1001d0a54.054334f88f2645e19f2c8516389fcc1f,3.0
6c9d6ae665fb467ea970833c5c075714.dbfbaf1205b54e98841fa1b5d8a5c206,3.0
47c61dc106fe4537b37851383630273f.42d65eb3d68440cc9e188b732e22be40,3.0
aa93520d6de543698eb87cce83d277ed.17aac9ac47894208a10023379f7c6a0d,3.0
4a25eb71535f4bdf8fecef61b37f8efd.c4d91d835b32466a82d6ff408997f185,3.0
03b23c40aa9c427b9452087f62bb407f.054334f88f2645e19f2c8516389fcc1f,3.0
47c61dc106fe4537b37851383630273f.afca6294ce144397bd238a783a227810,3.0
6c9d6ae665fb467ea970833c5c075714.fe8d8e6e140e4a30bd7f6f1d512cbeb6,3.0
6c9d6ae665fb467ea970833c5c075714.bebe9796c61944fc9985030d0e895209,3.0
6c9d6ae665fb467ea970833c5c075714.65d583ea5f3443438609b252cbb507ec,3.0
85c7cb05d4ce4829800a722324315a6b.1b5faa49b85246b3a1f78b43c85c1dad,3.0
6c9d6ae665fb467ea970833c5c075714.7e61288ca4194072811436fc23510772,3.0
85c7cb05d4ce4829800a722324315a6b.d61b928752fd46459c3dc33a97a41985,3.0
a264bf617ee44dd497fe4d7a9de63a14.92d71a5510b74fbbbb872bc3df27c1ee,3.0
4a25eb71535f4bdf8fecef61b37f8efd.cebe3d239721462a836ff4b00b8e3c55,3.0
47c61dc106fe4537b37851383630273f.42abcf0f5210491aa69d36da0b825e5f,3.0
6c9d6ae665fb467ea970833c5c075714.a2b22939c61541e0b48ba6de8359ac96,3.0
6c9d6ae665fb467ea970833c5c075714.d7b7d08e47634738bc809660de5ff93b,3.0
6c9d6ae665fb467ea970833c5c075714.3aed18b19eec45f9a4ad87a7d21b49b3,3.0
8c9a59878859482c994550df914e44db.64e83433485b4001aee5e874e0cd32c1,3.0
263b10746f204d81b5ad6515f43a6148.961c622126af4b31a35c02a89cbd87e3,3.0
6c9d6ae665fb467ea970833c5c075714.435950f56e6047569d4eca1695d7f480,3.0
65a5ebf524084d6cb2d0dba1afb576f0.1f8acb94c23741c6bff6b15ac838aadb,3.0
85c7cb05d4ce4829800a722324315a6b.7ee1fcb63fd4483caf36e60b39e00527,3.0
65a5ebf524084d6cb2d0dba1afb576f0.383d90d2b9eb4a0384be5b8425f2bc72,3.0
85c7cb05d4ce4829800a722324315a6b.e78e0e2be121420dac166b58322ac9fd,3.0
