request type,RCD-SE
96ff4a4dd2244e4c88c9f4c8ac236ef5.75d0dfdc3ac34633af4bd5f3c20a545e,0.0
8f2615c84084492786c01ff7e7cd62c9.9ebf71b7736e4ae0ac14da2b8c158924,0.0
8d9177359d1646fa943d84195825a730.92985a7c52a7433cabc093ad729e0dd5,0.0
40ffe739f8d347588b6f0ce09a60b80e.c9dfcc84ed844ecca8202c9f61086ed2,0.0
1a1a9baab8684d9d9675eca026b00a5f.39c042043a0742d58859d5c09bbab47a,0.0
40ffe739f8d347588b6f0ce09a60b80e.60ec3ccee06d4b6da4c51c9fb8ae5bd6,0.0
22635aa8acee4cfe91a6cdc80dac8ba9.3c84090a390c4a24a6ccb6aea9ac6573,0.0
798f19c1081847298effcd84f7367418.b4d4a68dd0db4903bc9f60f5f5456b4e,0.0
ca47653695704b528f85f293f4feea24.08ae97db676b46b2bdd5271d2636ce72,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.cd131ed8961a4885951084dc14aa08bd,0.0
40ffe739f8d347588b6f0ce09a60b80e.5e6eb3c93f8343699493848fa0a36e1b,0.0
d93fbd22d82c42739013ebe75a08ab7a.7161de990ed246f39405710dc7d5f259,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.c16b2248686149a88b2c7511155de0b3,0.0
caf05ab7a95b487987f7de7b7ca742ac.c4499bd376d24391ba4d9316e1e536bb,0.0
c228e8171c7d40fca4b891d903040d38.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
47806a685cd34630be105554163760d1.3468de43475e4543a8e9aa72e98ff84c,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.61864548d8ff49ec831c2d34358216ed,0.0
e3305c3125a4401ebeda3388941932fd.56a8a70c33c44a24b7635804be59669a,0.0
caf05ab7a95b487987f7de7b7ca742ac.0c6af4566c4a4ab0ba842bbf3eae7514,0.0
62e41f66087a42d08511e07bad22d845.41b3bf7a983e4425a7d42ba77203b8ae,0.0
d83c46df18cb4baf810e55024ce4eb6d.ea8d0a5a7e8343d295d1fd07a942c779,0.0
798f19c1081847298effcd84f7367418.1a43ee264c1949cf8f405a5a118cdfe7,0.0
a442e044a2724160bb4dc4ee6295bf73.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
05a276428f484833a1054b945b1bb575.2ce60a7b1d504462a825947a48d59b73,0.0
0f7f782c32054e37a1c84177dc1fd5b7.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
89820d92e0424e8ab7286084af8fef91.62e55a81e3554daeacb7eefebcb2d003,0.0
798f19c1081847298effcd84f7367418.b5a678f8085e47aeafd8dc8ba1e92c4b,0.0
62e41f66087a42d08511e07bad22d845.c0c409337ddf4beabde2a1cfcb68fd2a,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.74bc18baf27b497aba78b099a23e2ff2,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.132635c7441b49538c71b9f610c42cba,0.0
0f1c831edb41462cb076b6742d462fd0.58de0ca8ab66437897654089fa3706c1,0.0
249aebde0cf549349e8a455b295a4668.a80bff943915433bbd778683a7abd12a,0.0
086c8be50f5f4479b800acd002876075.4afdfdeee8c14b6bbbab90091bf97fcd,0.0
bda95ce4749b4886ae2e07f38df4300c.5361358b2b2b4de1ba529e63c37613a8,0.0
62e41f66087a42d08511e07bad22d845.7ba795ee381f4a5ebc56693780b301ef,0.0
e9c40280b6cd49b58b2a0af41de7ee47.7c19e3da076249d0affff0bc1730842f,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.13d09835883b45d4912efd67264532d3,0.0
6889ecc1ff164eb7ab7bacd7d741aa2e.152b80d1a54b42728279f19f8714e82f,0.0
eee4f87c95624e5680547a7ac8a02d40.73bb9b2f1352430eb506791e58bac101,0.0
d83c46df18cb4baf810e55024ce4eb6d.4eca118f0fdc4d5ebf3d753e609744cb,0.0
22635aa8acee4cfe91a6cdc80dac8ba9.4bff761c80fb40c0ab9852fd97a8740d,0.0
9368cbaaed1d46d69144dc76268f33d4.1cc01491d6c847668479d0717496f2fc,0.0
d6c7be7a81a64fafb23cc385a6c3c224.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
0f1c831edb41462cb076b6742d462fd0.d8686a7ebe02401d9fc84553102881e0,0.0
d9534052607849d28a437426670a7d9e.23e23fa448f445609daf7c612dfc964b,0.0
615f77405ac842d0a1f32e83826f68b9.ef96d858515c40d39f1859b6a31c57c1,0.0
798f19c1081847298effcd84f7367418.197f2c3e8cfd4eb2b0289d64fe002495,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.a05d485f788d4597aaf2261f14afa0d8,0.0
a746780cbe9a4506a30b193adb553627.540622482b254614ba2309cc079ade84,0.0
086c8be50f5f4479b800acd002876075.0f0a5f7e66c74c9e9d362119fda13e7b,0.0
e6288a8445f84cfebe4d54d98400b77f.cb8055b898414843b73d34a3c28561e4,0.0
6889ecc1ff164eb7ab7bacd7d741aa2e.1b1b4ab97bf845d1b4bcb808632af971,0.0
0ce4e639d3c14322be7d3103da4775b9.b1206d3cbf0b4161aea96febb511c1d5,0.0
40ffe739f8d347588b6f0ce09a60b80e.29d4644fefb04bb9a61bad061d41a433,0.0
0f1c831edb41462cb076b6742d462fd0.474007af5699470fbcd61f7863b3c540,0.0
1e0a7e0f90084557bc98b5684488b9a4.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
8d9177359d1646fa943d84195825a730.f8cfbfe192254777b2b231b8d2e3f67e,0.0
07697cca1811461090a62a5e1b3c9985.8152f18a8f8b4fbdafdf15e5a4522ad9,0.0
09d84c60b7e942abb726bc56923861f7.378aefbf5ec74d60b6d324a062fb1f92,0.0
6889ecc1ff164eb7ab7bacd7d741aa2e.32b0ea6cb4b442ce873bcbc817fa4647,0.0
7576a9787d8445c08f0c13b8f9697673.1c724bb1baff4dd4bca886a328a4769c,0.0
8fe5d44140ec43b4a8ba78d0eb27cb68.d863bfcc521d4e038038828f823b990b,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.baf80d225b874fc0ae3eb987f23fd3a6,0.0
367b17dcf7bd49b7ae039c7cb41f2b70.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
0df4b5afb7074fd3b0a1052e8b84140a.81ce8b646c034ce3ad1a460ff6410d1c,0.0
086c8be50f5f4479b800acd002876075.78b366f341194ae5888b931babc2aba0,0.0
f1487c21e9d84fe99b2575b2bec8c785.2fcf8e32a4234f39918955eac9c92c5a,0.0
caf05ab7a95b487987f7de7b7ca742ac.7917e5f6f27a441fa5c992b35cc7cdd7,0.0
d9534052607849d28a437426670a7d9e.e6535c2d7e2c4a94b40b67734072b99c,0.0
813d0da6805a4336866951e2f40884da.e29afcaa47c34583a79fd0ff71ff667e,0.0
0db7eaddcdfe40a7a2e9870e2886bedb.5081cacfca534341b66cbb224d40fc10,0.0
40ffe739f8d347588b6f0ce09a60b80e.b587fa6fdebb479f9b66c091f3a05bc0,0.0
086c8be50f5f4479b800acd002876075.91ba4594890845339f0510acb736001c,0.0
caf05ab7a95b487987f7de7b7ca742ac.5404e28cae524a0084205bc865427f15,0.0
d93fbd22d82c42739013ebe75a08ab7a.6f6f5b03704e4594a7ea1ae17e2bce62,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.be928a762fda49a4887a39aa59d2e88e,0.0
cb36b4ebfe2c48078e33f88e2e3559d9.3ac859d908f041d3ae86cbe8aefd4d4c,0.0
05a276428f484833a1054b945b1bb575.f5d7509350a24883a35388ca344c7eee,0.0
0cf466e8b273431fad58effb0e0ca495.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
9152cf9f4b0045aaa8dd5aad5f1267d9.f1e267cb5975443197288a365a47da9e,0.0
086c8be50f5f4479b800acd002876075.acec4310b1d64cd09f84ef09ec415eca,0.0
eff3438d26274753a64715b5ddd51920.5594ab841cfa49c8bfecfc8477269ae6,0.0
bf8146ec3ed34b8cb637123746ebe695.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.e14c31be2fa94af788d0b3eabba4c37d,0.0
1e0a7e0f90084557bc98b5684488b9a4.9514bf86750446d8a3751c43a2d39f4c,0.0
0df4b5afb7074fd3b0a1052e8b84140a.61be39bf7a794bef8530b33d167d2069,0.0
744ce22856fe4efeb9f3fb4750e0ba5d.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
cb36b4ebfe2c48078e33f88e2e3559d9.d88060eddcc4412e969e6fb6d409c31d,0.0
63bd864351b84cf6b05645a8423290d6.a40647e024dc4e339356ecb626c1cfc9,0.0
ca47653695704b528f85f293f4feea24.35ac13fd0afd437f859e71ff2fca61e2,0.0
e62887a7f3254d0c875f2e5e48382429.13853643ff724e32a3e2437437a542de,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.47cc3ab15c5c4e06a66d77c54b002906,0.0
3a1973cead4a4b928ad7bacc22d684d6.6337c3f6b34e4e65b72da28ef7fa0930,0.0
c3471ef78a524c9a9d0c85ad644117db.897e16829dbb499ea319eef018678428,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.c3298b85784c429388e3a14149136961,0.0
cb36b4ebfe2c48078e33f88e2e3559d9.b0f5d895fc3a48b18eb56789b8434358,0.0
40ffe739f8d347588b6f0ce09a60b80e.d23d0960d173400ea2a992eba7423334,0.0
40ffe739f8d347588b6f0ce09a60b80e.a68437016cc94cac87acf74c55215a01,0.0
94c1337605bb446c90bc6c8e201e9819.68cdcef81981458abcaf9484ef3deb56,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.e6dbf4a245e74cec8022cd15f33cf5e4,0.0
40ffe739f8d347588b6f0ce09a60b80e.f28094aefe284573bb74709487243d15,0.0
1cc64e7725c2434ebf8d8171a0d762a3.021c1996de1e4417a02800329d80b659,0.0
94c1337605bb446c90bc6c8e201e9819.8ee49022ff8549d9bdf2f5880ba58cfc,0.0
8f2615c84084492786c01ff7e7cd62c9.235d1e3221e74636aaadc60e4701a2e6,0.0
6889ecc1ff164eb7ab7bacd7d741aa2e.432335d3a1014fd88754a2639e2a696f,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.d7a22b09b8144c29b499449f2cc51ef3,0.0
7457d2923ff14b7387a8e462ac456b79.77409fea0ef3434594cd1a9f5f787196,0.0
7617cddb56b5467da69609cd13ff150b.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
086c8be50f5f4479b800acd002876075.e7f4cb4c0850439994774e1572872e28,0.0
5464f85672504bb78131ebec6eba0462.8152f18a8f8b4fbdafdf15e5a4522ad9,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.e581c948e6754517a1b020bfbe291bc2,0.0
c7d287130eda45c298231fb65ece88a1.9f9c911cb9574b02864f5a4c997bdddb,0.0
09d84c60b7e942abb726bc56923861f7.3f1e49434586499e858ee040549b12c5,0.0
40ffe739f8d347588b6f0ce09a60b80e.7a65e3b4bdf64a54865cbf953aff7e3f,0.0
d36c92427637495cb4624a9781dc6ea2.23f82dc3fb5843219823116cb220a57b,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.687517b5a2664c6f989be58d20bf07f7,0.0
d83c46df18cb4baf810e55024ce4eb6d.06ed70c511454bbeab0c655e029ad590,0.0
4725dcf727a848a3856928b38f8f1250.0c081299f5244c2cbd3680e795ce2415,0.0
39b61b8e4f29400ca323070fd290294f.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
a4641b2985944c338dec7db1eba440c9.ef705cb0f21046e1a12751f6135df6ae,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.4b4351a2cd8f4c4c81504cdc7c7df13b,0.0
086c8be50f5f4479b800acd002876075.5a53026b1cd84cfc9985a8b8cb420933,0.0
c83bb8dec6bc491e8e06eedfa6aea935.6396283efc054e328596775bec1420e3,0.0
8f2615c84084492786c01ff7e7cd62c9.4dd29d1d34ee40c28fdc256bd8a6fd7e,0.0
821013efd38a41f0b12a70123c716759.dc72dcc7d0ff4001b6536aa8a4e04fe6,0.0
7576a9787d8445c08f0c13b8f9697673.d4c8c68e715f4dd7ade8ab057ec02eff,0.0
138257631a544991b47fb2061eddc90c.5f99ddbe7bc24b7ebf3ff7c2952f022e,0.0
0bf37978d4f949629da167a7b6ae7fff.ef84a2b793e441cdb894f4e927e354f2,0.0
62e41f66087a42d08511e07bad22d845.fd351e12ecc645449c3b75002ccc17dc,0.0
ac59e167973e4e8991f1233b82899e98.56a8a70c33c44a24b7635804be59669a,0.0
086c8be50f5f4479b800acd002876075.8d6697ec4e234ddc8d14d22542701710,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.8187f357be80415bb863f92b3d35efa1,0.0
4af7ba85f66a4757bc4dfc7c0894478f.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
a5f086dc1c58497e94128729ee1ed52d.56a8a70c33c44a24b7635804be59669a,0.0
f794a99d30934a64962346ffb15a17f1.5361358b2b2b4de1ba529e63c37613a8,0.0
7576a9787d8445c08f0c13b8f9697673.128734964ea74fa8ae612aaad0be3809,0.0
086c8be50f5f4479b800acd002876075.8f3f32821c8c425986e0c60ab75c472c,0.0
8f2615c84084492786c01ff7e7cd62c9.004fbf345bb04afbb92865d28485e8ed,0.0
0f1c831edb41462cb076b6742d462fd0.472557671cc64f06b32f4e78cf93b10b,0.0
a7a163b991c74bf5947d51644005cd57.953500d53467436b90a5b814cbeaf688,0.0
09d84c60b7e942abb726bc56923861f7.af86d4f15dac4ab792423519666502e7,0.0
4e3a3ead77d94ffc8e1a5a2ca3c9d7c0.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
7576a9787d8445c08f0c13b8f9697673.e9c6b3b33bd744abb5ab49fa9d1ef231,0.0
09156cb4e71a4fbdbde7f06996c1e9a0.b201a9451bd94f9eb322e3d1df05a7e2,0.0
cb36b4ebfe2c48078e33f88e2e3559d9.fc4a11ec197e423aade6bf95fdbe8137,0.0
d93fbd22d82c42739013ebe75a08ab7a.52ad43e60e964a1ea4cb564309798823,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.ea6d057d37734a22841aa5ac7b208f0f,0.0
7576a9787d8445c08f0c13b8f9697673.b25ccd7552584cda93016622e6c75cf5,0.0
caf05ab7a95b487987f7de7b7ca742ac.4ca7105c581d4637bfbb638a78e33b5b,0.0
47806a685cd34630be105554163760d1.cc43eefe7c694bdfaff69272283a418d,0.0
7576a9787d8445c08f0c13b8f9697673.f23ecbca313a4aa78e7cdda30d1cdd93,0.0
a746780cbe9a4506a30b193adb553627.903072dcf12d4f968d1382f60b5b85c3,0.0
406814b4b3fd47379a58466f37d4b30e.f808c72b0c1d4de79cbebf282f4f40ce,0.0
40ffe739f8d347588b6f0ce09a60b80e.a1bcaee7876e4af08a9985277ff6ebc0,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.06fef38c28e84157a397edd5bb9bd381,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.a439cf65a0494094923efafcdd83e5d6,0.0
caf05ab7a95b487987f7de7b7ca742ac.1fc51199a4bf4108a4e30728045c4a79,0.0
c8f227bf31de4be6ac387c683c107830.56a8a70c33c44a24b7635804be59669a,0.0
5f88aaee589e4e01a119f7e6a67e05d5.fc2008f6c83b49d7b1522490ac3e75e8,0.0
0f1c831edb41462cb076b6742d462fd0.95dc00b2d38c480abd011e76c025aadd,0.0
caf05ab7a95b487987f7de7b7ca742ac.c782555c8682489d908e48cc92598fec,0.0
3b6f0eb18f114562915750f2717954c3.9c74aa2a79e2434e96c1b6edbfb56776,0.0
6889ecc1ff164eb7ab7bacd7d741aa2e.4ee285b8647f44f09c1bfda10502abee,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.e2be9d34f0c14257a65dfb6bdaa894f0,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.6dce1aa9e0a24ceb9f8873c2a26d74e3,0.0
09d84c60b7e942abb726bc56923861f7.c0c2a5c3a2484598b5bdd3d4f27a1a52,0.0
09d84c60b7e942abb726bc56923861f7.c2a5fca3de1a4253be508e092e8f6fc7,0.0
40ffe739f8d347588b6f0ce09a60b80e.91bbc8c8ff4646aea6aee9986b359b56,0.0
2fa016ea6387442d8f2a2b3913d6edec.c1a8d22c1458436e8c4ce65b2df30ceb,0.0
1e2e706f38784649b351bc19af3f4477.68cdcef81981458abcaf9484ef3deb56,0.0
8f2615c84084492786c01ff7e7cd62c9.26edde12207e482d86055d5e7276e92e,0.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.23f3e47fde094c4fb3e1749127fc457f,0.0
d83c46df18cb4baf810e55024ce4eb6d.00eeebadd60e4c28b00769887cd97bf7,0.0
615f77405ac842d0a1f32e83826f68b9.fd92d30b79a045cbac5d07f458595f60,0.0
927e81cd78b8449bb016ea73b53e6544.3d214afce3044475b6d70c04432acffa,0.0
1abb513c8ed8441480a1ea4c0d86d95c.602e80b6c1b74a62ad4895b0fa2fa1dd,1.0
a746780cbe9a4506a30b193adb553627.b450b5f727624d26930e9f416c0a9a2e,1.0
cb36b4ebfe2c48078e33f88e2e3559d9.79c145f8574641caa48e7fda1895e3ee,1.0
0db7eaddcdfe40a7a2e9870e2886bedb.adde8a0ff13c47cbb81d4dbaf63a810b,1.0
ca47653695704b528f85f293f4feea24.d58c359aacf444bcbdf0f761dbe8786e,1.0
798f19c1081847298effcd84f7367418.820acb6175d541f3870295fdad7bea15,1.0
1abb513c8ed8441480a1ea4c0d86d95c.4ffc731e247248f8b9a84c83d0f8af23,1.0
ca47653695704b528f85f293f4feea24.6f1f0582d99b46a1be3d9819f7478ca8,1.0
cb36b4ebfe2c48078e33f88e2e3559d9.ee0a02e1c34248d491962bb6090fc5fc,1.0
0df7ee329bbf401eb00d59a5e8e25b73.6296abadb5274f9fb91cd5ccdec49052,1.0
294bea47eaf94d8d9a89b32ff13509d4.3ff712ee603741d191500ac0b7478b3b,1.0
798f19c1081847298effcd84f7367418.ab038c9a43ce45bb8c9755c1534e1249,1.0
a746780cbe9a4506a30b193adb553627.f399846e298d481b9dedb2443a69ac77,1.0
1ab1ade15a944256accd31637f1cb562.819b516eef7b47c2b85070272b20f850,1.0
ca47653695704b528f85f293f4feea24.de24cdcee45041c49d58ababba1d0d22,1.0
cb36b4ebfe2c48078e33f88e2e3559d9.689d3b1442c7452c9f4b8f683850f364,1.0
cb36b4ebfe2c48078e33f88e2e3559d9.29aeb4d3b12d42c3b5e95ad30fc9dada,1.0
a5daed80e87b4a5cb45a96b02cd652cb.913bcf82b7bc4a928825f06643d6b670,1.0
798f19c1081847298effcd84f7367418.25b27f29ffa54d1c8832425aefc17c78,1.0
b80c009d29a449808960613d4dc788f1.68d72eedfb9742ef8edf43a42cf8638a,1.0
ca47653695704b528f85f293f4feea24.f666a9b01f114303ad8fe929be6854bf,1.0
6889ecc1ff164eb7ab7bacd7d741aa2e.dd7320096c544faba5bdcde42361e0ea,1.0
caf05ab7a95b487987f7de7b7ca742ac.ca21b82d6cf14c1a82c61c7a7fc24893,1.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.d1ce42d0273a42d79aad96cf388fc439,1.0
cb36b4ebfe2c48078e33f88e2e3559d9.eca7bf7035574cc8b3ab694363e85509,1.0
798f19c1081847298effcd84f7367418.ea0d65afd8ed454782469f4325842ebe,1.0
c83bb8dec6bc491e8e06eedfa6aea935.6156e18d601148388650f8c6abdc6287,1.0
6889ecc1ff164eb7ab7bacd7d741aa2e.631fff867d3845eda8f4873410b973a5,1.0
40ffe739f8d347588b6f0ce09a60b80e.afa7210456474697997691181a8157b1,1.0
798f19c1081847298effcd84f7367418.96a79e5bc6754ea08cbf806d5cedb86e,1.0
caf05ab7a95b487987f7de7b7ca742ac.201c1a834abf402c849b82b8f858ed04,1.0
a746780cbe9a4506a30b193adb553627.7302c79a1c77442da3c567025face920,1.0
cb36b4ebfe2c48078e33f88e2e3559d9.d6105756f9bd4643ae1e6a9b48c635c6,1.0
dc5f596b83994473b1c7e0a2549c2ade.f277521040354fcf937810d2292e6a45,1.0
caf05ab7a95b487987f7de7b7ca742ac.d421cad1768540cf8796b9f50f699e27,1.0
b599ea5facc54b3491c19d6f52057bbe.bb8af64a35df48bdb335a716ea2cfe41,1.0
8f2615c84084492786c01ff7e7cd62c9.1692933b88db48f68b096c8af4c906b6,1.0
66250ad1953746f08ee3605328d82999.50e46457620241bfb57bd17a235a4ec0,1.0
8f2615c84084492786c01ff7e7cd62c9.15ed338c650d4104ad29bc0badf93b0f,1.0
8fe5d44140ec43b4a8ba78d0eb27cb68.512ebd834119457e825ae6fec2c2614c,1.0
ca47653695704b528f85f293f4feea24.bf8d642a368044c1b06c68b2be20a6f9,1.0
798f19c1081847298effcd84f7367418.639ef1a3f9a74b76920dd78298bdad85,1.0
bab2683448e04ef7b2d7a78196cfeffe.13599bf6b14d4dabb21bcb997de20453,1.0
1cc64e7725c2434ebf8d8171a0d762a3.5cc13d58ffd046789b13e1fcca1e0fa7,1.0
0a32074affa540468f5d1e4c2af3dd9d.f1e267cb5975443197288a365a47da9e,1.0
9a085a1357fa4134a3ab0f0934f81875.7344ee637bc741d38b8079f76b64a3ea,1.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.fe894afe28b64f9e8de4cab9da962d19,1.0
ca47653695704b528f85f293f4feea24.48ce1fe0372c46099f1716d70aa89ce7,1.0
8fe5d44140ec43b4a8ba78d0eb27cb68.eeea2292497c42168b87669da81877a9,1.0
89820d92e0424e8ab7286084af8fef91.1beba6b16873497692f995cc197f2ed1,1.0
40ffe739f8d347588b6f0ce09a60b80e.ed8926ea22ed46b8b64173419b2b8f51,1.0
75a48fd6fc1b4ed0b7cc88fa2193e57d.84cc3cd40209426c8a92d9f27b0a3277,1.0
897e0fdb7d5f4194b93e27bf75910faa.9bfcc2c4df9e41a0a684ef8732bdf61f,1.0
a746780cbe9a4506a30b193adb553627.41eabd27fa064fada0fafff2c8aa8690,1.0
caf05ab7a95b487987f7de7b7ca742ac.82579bc5ffe74e7e975ceba46aa87ddd,1.0
78afc86d6f8445c2adc1d83c4a706d8a.ae1eb05901a34a8ab6c03b81e7aa9046,1.0
ebec247c85514f9a9f3c9be6821219b2.1cafbcc2cdb64d838d4bccc9bf3b7073,1.0
2e03e4b59f324286af529250ab75a9bf.0a97de0c47cd4195b24523cee2443314,1.0
e9c40280b6cd49b58b2a0af41de7ee47.4d34041593f240aea89fef59aa0cdbc0,1.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.7519deda80ea48d6874504523e5eaf7c,1.0
caf05ab7a95b487987f7de7b7ca742ac.ebb2fad7b7c84ffe8a1763f4713e3e53,1.0
d93fbd22d82c42739013ebe75a08ab7a.29593b6fb8064bb9a9a5e437d3fce1f8,1.0
09d84c60b7e942abb726bc56923861f7.bfd3f9ee9ef247c3b7028b2f40ed75de,1.0
6889ecc1ff164eb7ab7bacd7d741aa2e.9e1f74796f4d4ece85665a0724626ee4,1.0
ca47653695704b528f85f293f4feea24.e85029d0d8c242fda902b8cc5fb40747,1.0
897e0fdb7d5f4194b93e27bf75910faa.99554532d3f7414da51c3ed7083a21b0,1.0
6889ecc1ff164eb7ab7bacd7d741aa2e.afbfee8abde7497899f06981f9e81c70,1.0
798f19c1081847298effcd84f7367418.a85ee27fc3954853afa44a18b88f4dc0,1.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.38082d73c798481a9038c3846de550fc,1.0
d9534052607849d28a437426670a7d9e.41939f0f3bb54f0ebf92e1138846be9f,1.0
ca47653695704b528f85f293f4feea24.a37a53b0997a43f1967e6c51fd1db689,1.0
cb36b4ebfe2c48078e33f88e2e3559d9.170022b8f9524bffb349ebc24cdd9b86,1.0
ca47653695704b528f85f293f4feea24.54ca67f8d5374a4aa153e8a5db3c6bf3,1.0
ca47653695704b528f85f293f4feea24.f2dc350d398d425784048e20968c86d7,1.0
caf05ab7a95b487987f7de7b7ca742ac.28f2d1104bfc48c29ba6d608d78f613b,1.0
cb36b4ebfe2c48078e33f88e2e3559d9.d5ee83f2646d4d8d8398309c7c237d18,1.0
e9c40280b6cd49b58b2a0af41de7ee47.94231856010a4502aa60716ec175f8c6,1.0
a746780cbe9a4506a30b193adb553627.81b49c72c6184e9ab9da33dac0b29c62,1.0
0db7eaddcdfe40a7a2e9870e2886bedb.fa94cd7d44664b469b58662e9256a8cf,1.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.09714799ce5940e38d8b0d5dde3b5130,1.0
cb36b4ebfe2c48078e33f88e2e3559d9.94453d9806b941dfa2702b33cde5077f,1.0
ca47653695704b528f85f293f4feea24.d7b1467b1a764c4e9debe9368f82f54c,1.0
b599ea5facc54b3491c19d6f52057bbe.bc7d73197d2c461db32e1490280ffa5d,1.0
cb36b4ebfe2c48078e33f88e2e3559d9.1b909918066f44ab97b9bca07751de69,1.0
cb36b4ebfe2c48078e33f88e2e3559d9.1b1ea1f82607410ebe06441f5dc7616b,1.0
dc5f596b83994473b1c7e0a2549c2ade.74878d84272242a09175ba402034497d,1.0
ca47653695704b528f85f293f4feea24.1416537920d24569906eb7921416ab56,1.0
1cc64e7725c2434ebf8d8171a0d762a3.a3b118a9eaa94f489fbf3df506e8b201,1.0
138257631a544991b47fb2061eddc90c.f00d4ba336bf438a8b5ab722b675ab88,1.0
897e0fdb7d5f4194b93e27bf75910faa.7ca7461a9e3d449cba1b9827d2114513,1.0
e9c40280b6cd49b58b2a0af41de7ee47.5d0c0589b3284fff928d8d3c40dcd496,1.0
a746780cbe9a4506a30b193adb553627.d53e617bcb344e9b86865dc0548031fe,1.0
cb36b4ebfe2c48078e33f88e2e3559d9.d7f4c91cfa2c475080422b27dd4aa543,1.0
ca47653695704b528f85f293f4feea24.636dfec2956e4702812dd09c47c1ecd2,1.0
c0b0128fb8d94304b3a1cd557b8453f8.640e3b30cad24293b0e591e1e88d38ea,1.0
8fe5d44140ec43b4a8ba78d0eb27cb68.29aeb81b18c840f5a6dc45d17c66a9ea,1.0
caf05ab7a95b487987f7de7b7ca742ac.e310b8b627834a94bd7e603a6a4d93ee,1.0
798f19c1081847298effcd84f7367418.46f3b168482f42688ca55b8fd435ffaa,1.0
ca47653695704b528f85f293f4feea24.a67586a7b2b7417ab506654786fd732b,1.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.9fef454a549246ff9522bddbb3632805,1.0
e9c40280b6cd49b58b2a0af41de7ee47.f6756318004a4298a3cd42a5a0312542,1.0
09d84c60b7e942abb726bc56923861f7.7f1e126b35ef48f9bf6d3bb81ee84c43,1.0
a746780cbe9a4506a30b193adb553627.993957c9638a458aa16c52c705e9457f,1.0
cb36b4ebfe2c48078e33f88e2e3559d9.9e2d922b2e5c4b6cad10c9ce0649e943,1.0
40ffe739f8d347588b6f0ce09a60b80e.32c87d7e09e343db89b06d59097b7094,1.0
7bf53713db524184afa8ab585f8242b5.61a512466c4747e98f645d8c8072d438,1.0
96ff4a4dd2244e4c88c9f4c8ac236ef5.2709e49028c74edeaa0629ec4c865066,1.0
ca47653695704b528f85f293f4feea24.94edb8705e90418f853b4fdf866f7734,1.0
249aebde0cf549349e8a455b295a4668.8bee59f3af07486ea1bf7607e90417f9,1.0
a746780cbe9a4506a30b193adb553627.1a0a83aa12444f2893cbd2b33fb1c96e,1.0
ca47653695704b528f85f293f4feea24.979cc0d8b8164788a164bde1c4b11061,1.0
798f19c1081847298effcd84f7367418.119b80f7d9ab46fe9160069a8ec18039,1.0
6889ecc1ff164eb7ab7bacd7d741aa2e.4373d92ce85f4664a7f9c4c498789c77,1.0
d93fbd22d82c42739013ebe75a08ab7a.804703ac4621499bbebf9f929f5025fe,1.0
ca47653695704b528f85f293f4feea24.398d64a18f16418c9993ac56d83c3fb0,1.0
